index,title,url,press,date,keyword,content,Scraped_date
7,"포스코인터내셔널, 28일 기업설명회...3Q 매출액 8조",http://www.thevaluenews.co.kr/news/view.php?idx=179767,더밸류뉴스,5일 전,포스코 해외 투자,"설명회 대상은 해외 기관투자자다. 오는 28일부터 다음달 5일까지 미국 및 영국을 방문해 20여개 투자 기관과 미팅도 진행할 예정이다. 포스코인터내셔널의 매출액, 매출액 증가율 추이. [이미지=더밸류뉴스]포스코인터내셔널은 3분기 매출액 8조459억원, 영업이익 3117억원, 당기순이익 1952억원을 기록했다...",2023-11-29
8,'알짜배기' 오만 LNG 지분투자 10년간 연장한다,http://www.energy-news.co.kr/news/articleView.html?idxno=90985,에너지신문,4일 전,포스코 해외 투자,"알짜배기 해외투자사업이다. 관련업계에 따르면 지난달 23일 오만에서 오만 LNG(OLNG)와 칼하트 LNG(QLNG) 주주사들이 참석한 가운데 증설... 이에 따라 OLNG에 지분을 참여하고 있는 KOLNG의 주관사인 한국가스공사를 중심으로 현재 삼성물산, 현대코퍼레이션, 인터내셔널, SK어스온 등...",2023-11-29
9,"카피에로 아르헨티나 외교장관 ""포스코 그린수소 협력 구체화 절실""",https://www.theguru.co.kr/news/article.html?no=62596,더구루,2주 전,포스코 해외 투자,"<본보 2023년 9월 26일 참고 포스코, 탄소중립 위해 해외 투자 확대 검토> 이용수 주아르헨티나 대사는 13일(현지시간) 부임 인사차 산티아고 카피에로(Santiago Andrés Cafiero) 아르헨티나 외교부 장관을 예방했다. (사진=산티아고 카피에로 X·엑스)",2023-11-29
10,"창업자들, 정부 역할론 53점 ‘낙제점’···“투자·규제 완화 시급”",https://magazine.hankyung.com/business/article/202311028057b,한경비즈니스언론사 선정,3주 전,포스코 해외 투자,"지난해 대비 포스코, GS의 선호도가 소폭 올랐으며, NC소프트가 새롭게 진입했다. 가장 입주·활용하고 싶은 창업지원센터로는 1순위 응답 기준 구글... 이어 ‘유통망/ 판로 개척 및 확보(47.4%)’, ‘해외 투자금 및 자금 확보(44.8%)’ 순이었다. 시장 진출을 고려하지 않는 창업자 32.6%는 ‘국내 내수...",2023-11-29
11,"카피에로 아르헨티나 외교장관 ""포스코 그린수소 협력 구체화 절실""",https://www.theguru.co.kr/news/article.html?no=62596,더구루,2주 전,포스코 해외 투자,"<본보 2023년 9월 26일 참고 포스코, 탄소중립 위해 해외 투자 확대 검토> 이용수 주아르헨티나 대사는 13일(현지시간) 부임 인사차 산티아고 카피에로(Santiago Andrés Cafiero) 아르헨티나 외교부 장관을 예방했다. (사진=산티아고 카피에로 X·엑스)",2023-11-29
12,"10대 건설사, R&D 투자 12년째 매출액 1% 미만···기술 경쟁력 흔들",https://www.ajunews.com/view/20231120164031921,아주경제,7일 전,포스코 해외 투자,"현대건설이 유일하게 1%를 넘어섰고 DL이엔씨(0.95%)가 이에 근접했을 뿐 SK에코플랜트(0.59%), 롯데건설(0.5%), 포스코이앤씨(0.42%), 현대엔지니어링(0.35%)는... 국내 경기가 좋지 않아 해외로 나가야하는 상황에서도 R&D에 하지 않는다면 건설사와 기술 경쟁력 차이를 좁히기 어려울 것""이라고 말했다.",2023-11-29
13,"“굿하고 무속인이 주식하지 말라던데, 진짜 하면 안될까요?” [투자360]",http://news.heraldcorp.com/view.php?ud=20231103000678,헤럴드경제언론사 선정,3주 전,포스코 해외 투자,"최근 국내 증시가 밖으로는 미국 국채금리 급등에 따른 금융 환경의 긴축적 변화, 안으로는 영풍제지 등 시세조종과 해외 IB(투자은행)들의 무더기... 개인 투자자 순매수액 톱10 종목을 세부적으로 들여다볼 때 눈여겨볼 지점은 ‘플러스(+)’ 수익률을 기록한 종목이 하나도 없었다. 퓨처엠...",2023-11-29
14,포스코 세무조사 결과 나오나…최정우 회장은 싱가포르행,http://www.bigtanews.co.kr/article/view/big202311160002,빅터뉴스,1주 전,포스코 해외 투자,"더욱이 이들 중에선 ‘100억원대 자사주 파티’에서 최 회장과 함께 두둑히 제 몫을 챙겼다는 비판을 받는 인물이 많다. 포스코홀딩스의 한 관계자는 ""해외 투자자를 대상으로 하는 IR차원이고 이미 오래전에 예정된 일정""이라며 ""출장 일정을 언론에 미리 알리지는 않는다""고 밝혔다.",2023-11-29
15,"“주가는 숫자일뿐, 내가 투자한 기업은 건재”…녹아내리는 증시에 ‘멘탈’ 부여잡는 개미들 [투자360]",http://news.heraldcorp.com/view.php?ud=20231031000660,헤럴드경제언론사 선정,4주 전,포스코 해외 투자,"테슬라는 국내 투자자들이 가장 많이 투자 중인 해외 주식이다. 예탁결제원 증권정보포털에 따르면 테슬라는 서학개미(해외주식 국내투자자)... 시총 상위권에서는 에코프로비엠(-7.45%), 에코프로(-6.34%), 셀트리온헬스케어(-0.60%), DX(-1.80%), 엘앤에프(-8.36%) 등이 내렸다. 10위권 내에서는...",2023-11-29
16,"포스코인터내셔널, 9일 기업설명회",http://www.newsis.com/view/?id=NISX20231103_0002507906&cID=10403&pID=15000,뉴시스,3주 전,포스코 해외 투자,= 포스코인터내셔널은 오는 9일 해외 기관투자자를 대상으로 기업설명회를 진행한다고 3일 공시했다.,2023-11-29
17,포스코 차기 회장 누가될까,http://www.bigtanews.co.kr/article/view/big202311060006,빅터뉴스,3주 전,포스코 해외 투자,"그는 양극재 생산을 위한 리튬 해외 광산 지분 투자부터 생산 인프라 확보까지 시스템을 구축, 2차전지를 포스코의 신성장동력으로 육성했다는 평가를 받고 있다. 하지만 철강 본원 경쟁력 약화를 우려하는 목소리도 적지 않다. 창업 멤버들과 출신 원로들이 이같은 쓴소릐를 내고 공급과잉...",2023-11-29
18,"한성희 역대 최장수 포스코이앤씨 CEO 도전, 5연임 변수는 그룹 인사",https://www.businesspost.co.kr/BP?command=article_view&num=332316,비즈니스포스트,3주 전,포스코 해외 투자,"포스코그룹은 2019년 말 정기 임원인사에서 한 사장을 포스코이앤씨 대표이사로 선임하며 ""재무와 전략, 투자는 물론 해외경험도 풍부하다""고 설명하기도 했다. 한 사장은 취임 이후 포스코이앤씨의 도시정비 신규수주 기록을 갈아치웠다. 2020년 도시정비사업에서 2조7456억 원을 수주한 뒤 2021년 도시정비...",2023-11-29
19,"稅폭탄·덩어리 규제에…韓 사립대, 25조 쥐고도 부동산 투자만",https://www.sedaily.com/NewsView/29W5U505RM,서울경제,4주 전,포스코 해외 투자,재투자한다. 한국은 반대다. 국내 대학이 투자수익을 내면 80%를 대학 측에 바로 돌려줘야 해 장기투자가 불가능하다. 포스텍만 해도 포스코그룹 상장사... 싱가포르국립대는 싱가포르투자청(GIC)에서 해외주식 투자를 담당한 김준성 전 부문 대표에게 CIO를 맡겼다. 포스텍의 한 관계자는 “하버드와 예일...,2023-11-29
