index,title,url,press,date,keyword,content,Scraped_date
4,클라우드가 이끈 삼성SDS ‘신고가’,https://www.mk.co.kr/article/10897669,매일경제,7일 전,삼성 SDS,올해 주가 40% 급등 AI특수에 데이터 저장용 기업 클라우드 수요 늘어 내년 생성 AI서비스 출시 삼성그룹 내 클라우드 사업을 담당하는 삼성SDS 주가가 고공행진 중이다. 인공지능(AI) 특수에 힘입어 주력인 클라우드 사업 부문의 고성장 기대감에 투자심리가 개선된 영향이다. 13일 한국거래소에 따르면...,2023-12-21
5,"삼성SDS, 현대위아, SKC… 환경재단 선정 ‘올해의 ESG 기업’",http://www.edaily.co.kr/news/newspath.asp?newsid=02050006635838848,이데일리,5일 전,삼성 SDS,"2023 대한민국 올해의 ESG 시상식 단체 사진 ‘(좌) 윤석중 삼성SDS ESG기획그룹장, (가운데) 이정욱 현대위아 기획실장, (우) 박상욱 SKC ESG경영팀장’이다. 출처=환경재단 2023 대한민국 올해의 ESG 시상식 단체 사진이다. (1열 좌측부터) 홍종호 서울대학교 환경대학원 교수, 윤석중 ESG기획그룹장...",2023-12-21
6,[Who Is ?] 황성우 삼성SDS 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=336251,비즈니스포스트,6일 전,삼성 SDS,"황성우 삼성SDS 대표이사 사장. ◆ 생애 황성우는 삼성SDS 대표이사 사장이다. 클라우드와 디지털 물류 등 신사업에서 삼성SDS의 경쟁력을 높이는 데 힘쓰고 있다. 1962년 8월25일 태어났다. 서울대학교 전자공학과를 졸업한 뒤 서울대학교 대학원에서 전자공학 석사학위, 미국 프린스턴대학교 대학원에서...",2023-12-21
7,"삼성SDS, 클라우드 내년 실적 견인 기대",http://www.newsprime.co.kr/news/article.html?no=621871,프라임경제,7일 전,삼성 SDS,"대신증권은 14일 삼성SDS(018260)에 대해 클라우드가 내년 실적을 견인할 것이라며 투자의견 '매수', 목표주가 21만원으로 제시했다. 대신증권은 내년 삼성SDS의 매출액과 영업이익을 전년 대비 각각 6.4% 증가한 14조1395억원, 15% 늘어난 9191억원으로 전망했다. 이는 IT 서비스 매출 성장 영향이다....",2023-12-21
8,삼성SDS·현대위아·SKC ‘2023 대한민국 올해의 ESG기업’,https://www.mk.co.kr/article/10900908,매일경제,2일 전,삼성 SDS,"이날 시상식에서는 삼성SDS(정보통신기술·산업통상자원부 장관상), 현대위아(자유소비재·환경부 장관상), SKC(THWO·환경재단 이사장상)가 부문별 대상의 영예를 차지했다. 심사위원들은 인공지능(AI) 기반 ESG(환경·책임·투명경영) 평가 기관인 후즈굿의 1차 정량 평가 자료를 바탕으로 기업의 ESG 성과를...",2023-12-21
9,"삼성바이오로직스, 선임 사외이사제 도입…허근녕 변호사 임명",https://biz.chosun.com/science-chosun/bio/2023/12/20/EYTEFGEEGBE5VLP5QX7ZIOBI74/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈,15시간 전,삼성 SDS,"계열사 중에서 삼성SDI, 삼성SDS, 제일기획, 호텔신라, 삼성중공업, 삼성엔지니어링 등이 이를 도입했다. 삼성바이오로직스의 초대 선임 사외이사로는 선임된 허근녕 변호사는 삼성바이오로직스 사외이사로 사외이사추천위원장, 내부거래위원장을 맡아왔다. 지난 2019년 3월 사외이사로 선임된 후 지난해...",2023-12-21
10,"삼성SDS, 정보보호 인력 규모 3위…투자 1위는 삼성전자",https://daily.hankooki.com/news/articleView.html?idxno=1029539,데일리한국,1주 전,삼성 SDS,서울 송파구에 위치한 삼성SDS 사옥 전경. 사진=삼성SDS 제공 삼성SDS의 정보보호 인력이 올해 크게 증가한 것으로 나타났다. 10일 과학기술정보통신부가 공개한 분석보고서에 따르면 올해 국내 정보보호 전담인력 상위 10대 기업 중 의 순위는 지난해보다 19계단 오른 3위를 기록했다....,2023-12-21
11,"삼성청년SW아카데미 9기 수료... 누적 5,000명 취업 돌파",http://www.boannews.com/media/view.asp?idx=124974&kind=,보안뉴스,23시간 전,삼성 SDS,"교육 과정은 무상이며, 교육생 전원에게는 매달 100만원의 교육지원금도 지급하고 있다.교육뿐 아니라 취업을 위한 프로그램으로 채용박람회·기업설명회 등을 실시하고, 취업지원센터를 운영하며 진로 상담·면접 컨설팅·채용정보 제공 등을 상시 지원하고 있다.전자, , 전기...",2023-12-21
12,"삼성SDS, 리튬 배터리 항공운송 물류 국제표준인증 획득",https://zdnet.co.kr/view/?no=20231204110646,지디넷코리아언론사 선정,2주 전,삼성 SDS,"삼성SDS는 국제항공운송협회(IATA)의 CEIV 리튬 배터리 항공운송 인증 자격을 취득했다고 4일 밝혔다. CEIV 리튬 배터리 인증은 IATA가 리튬 배터리 운송 절차와 시설, 장비, 규정 등 260여 개 항목을 면밀히 평가해 국제적인 운송 전문성과 우수성을 갖춘 업체들에게 발급해주는 글로벌 표준 인증이다. 리튬...",2023-12-21
13,"삼성SDS, 리튬 배터리 항공 운송 국제표준인증 취득",https://www.yna.co.kr/view/AKR20231204057100017?input=1195m,연합뉴스,2주 전,삼성 SDS,"삼성SDS는 국제항공운송협회(IATA)의 리튬 배터리 항공 운송 국제표준인증(CEIV)을 취득했다고 4일 밝혔다. CEIV 리튬 배터리 인증은 IATA가 리튬 배터리 운송 절차와 시설, 장비, 규정 등 260여개 항목을 면밀히 평가해 국제적인 운송 전문성과 우수성을 갖춘 업체들에 발급해주는 글로벌 표준 인증이다. 리튬...",2023-12-21
