index,title,url,press,date,keyword,content,Scraped_date
8,"[더벨]롯데그룹, '2년 CP' 재개…공모채 부담됐나",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202311100722355820101022,더벨,7일 전,롯데알미늄,"지난달 롯데글로벌로지스에 이어 이번달에도 롯데알미늄이 2년 만기의 CP 발행 대열에 합류했다. 대기업이 자본시장 사각지대에 있는 만큼 우려의 목소리도 커지고 있다. IB업계 한 관계자는 ""롯데그룹 입장에선 신용도가 낮고 기관투자자들이 선호하는 투자처가 아니라 지금같은 상황에선 공모채로 자금...",2023-11-21
9,"한투證, 롯데그룹 장기CP 자금조달 '든든한 우군'",https://dealsite.co.kr/articles/112768,딜사이트,1주 전,롯데알미늄,지난달 롯데글로벌로지스가 2년 만기 CP를 발행한 데 이어 이달에도 롯데알미늄이 같은 만기 CP를 발행했다. 신용등급 A급인 이들 계열사는 회사채 시장에서 자력 조달이 어려울 것으로 예상되자 장기CP 시장으로 눈길을 돌리는 모습이다. 이처럼 그룹이 발행한 장기CP는 대부분 한국투자증권이 인수를...,2023-11-21
10,"[종목분석] 롯데케미칼, 흑자전환은 했는데…불확실성에 목표가↓",https://www.ebn.co.kr/news/view/1599309/?sc=Naver,EBN,1주 전,롯데알미늄,롯데케미칼이 차기 성장동력을 위해 투자 중인 사업은 전지 소재 부문의 △동박(롯데에너지머티) △알루미늄박(롯데알미늄) △유기용매(기초소재) △기타 소재(음극재 등)로 2030년 매출액 7조원을 목표로 하고 있다. 수소 사업의 경우 2030년 생산량 60만톤 및 목표 매출액 3조원을 목표로 밝힌 바 있다....,2023-11-21
11,"美 상무부, 韓 알루미늄 포일에 관세 부과",http://www.snmnews.com/news/articleView.html?idxno=526289,철강금속신문,7시간 전,롯데알미늄,"이에 따라 해당 업체인 동일알루미늄, 롯데알미늄, 동원시스템즈, 한국알루미늄, 삼아알미늄, 일진알텍 총 6개 사가 공동 대응했다. 미 상무부가 초반에 어떤 품목과 무역 행위에 대해 조사할지 뚜렷하게 밝히지 않아 국내 업체들은 미 상무부의 의도를 파악하기 위해 공동 로펌 선임 등을 진행한 바 있다. 한편...",2023-11-21
12,[더벨]이차전지 소재 힘 보태는 롯데정밀,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202310191748399520108975,더벨,4주 전,롯데알미늄,"롯데그룹 화학군은 롯데케미칼을 중심으로 롯데에너지머티리얼즈(음극박), 롯데정밀화학(케미칼·그린소재), 롯데알미늄(양극박) 등으로 구성된다. 이중 핵심은 역시 롯데케미칼이 공격적으로 뛰어든 이차전지 소재 분야다. 암모니아, 가성소다 등 롯데그룹 화학군의 스페셜티 제품을 담당하던...",2023-11-21
13,[월간중앙 특별기획시리즈] 다시 기업가정신이다-한국 경제의 개척자들(11) 신격호 롯데그룹 창업회장,http://jmagazine.joins.com/monthly/view/338613,월간중앙,3주 전,롯데알미늄,"1970년 10월에 껌과 과자 포장에 필요한 은박지 생산을 위해 동방알미늄을 인수해서 롯데알미늄으로 개명하고 1973년 11월에는 공해방지 시설업체인 롯데기공과 오디오 생산업체인 롯데파이오니아를 각각 설립했다. 1974년 1월에는 사무기기 메이커인 산업, 11월에는 그룹의 무역창구인 상사를...",2023-11-21
14,"[단독] 日 롯데홀딩스 대표, 신동빈 회장에게 美 EV 배터리 시장 동반 진출 제안",https://www.theguru.co.kr/news/article.html?no=61725,더구루,3주 전,롯데알미늄,"롯데에너지머티리얼즈와 롯데알미늄머티리얼즈 USA 등이 직접적인 투자 대상으로 점쳐진다. 롯데그룹 화학군은 배터리 소재·차세대 배터리 원료 사업에 오는 2030년까지 7조원을 투자, 연 매출 7조원 달성을 목표로 내걸고 있다. 특히 그룹 차원에서 는 지난 3월 인수한 에너지머티리얼즈(옛...",2023-11-21
15,"이영호 조일알미늄 대표, '일회용품 제로 챌린지' 동참",http://www.snmnews.com/news/articleView.html?idxno=525304,철강금속신문,2주 전,롯데알미늄,"공공기관, 기업, 단체, 국민 등 일회용품 사용을 줄일 것을 약속하는 내용을 사회관계망서비스(SNS) 올리며 후속 참여자를 지목하는 방식으로 이어간다. 이 대표는 조현철 롯데알미늄 대표의 지목을 받아 동참했으며 다음 참여자로 조점근 동원시스템즈 대표와 사친 사푸테 노벨리스 아시아 사장을 지목했다.",2023-11-21
16,"2차전지 소재·부품 관련주, '꽃길' 금양·성우하이텍·조일알미늄·에코프로비엠·포스코퓨처엠·POSCO홀딩스... '진흙탕' 신성에스티·에스코넥",https://www.thekpm.com/news/articleView.html?idxno=178521,포인트데일리,3주 전,롯데알미늄,앞서 지난해 12월 회사는 롯데알미늄과 1조400억원 규모의 공급계약을 체결했다. 올해부터 오는 2027년까지 롯데알미늄에 이차전지 양극박 및 일반소재용 알루미늄 스트립(STRIP)를 공급하는 게 골자다. 이를 위해 양사는 지난 2021년부터 업무협약을 체결해 제품 생산에 협력해왔다. 아울러 2022년 1월...,2023-11-21
17,전고체 전지용 전해질 개발 한창… 하이브리드 동박‘세계유일’양산[창간 32주년 특집],https://www.munhwa.com/news/view.html?no=2023110101034807205001,문화일보,2주 전,롯데알미늄,"양극박을 생산하는 롯데알미늄은 헝가리 터터바녀 산업단지에 연간 1만8000t 규모의 양극박 전용 공장을 운영, 글로벌 진출에 적극 나서고 있다. 최근 이곳에 1100억 원을 투자해 생산 규모를 2배로 늘리기로 했으며, 추가 투자도 검토하고 있다. 은 공장 증설이 완료될 경우 1만2000t 생산이 가능한 국내...",2023-11-21
